Stationsindex;Datum;VGSL;VPGB;VPGH;TS05;TS10;TS20;TS50;TS100;ZFUMI;BF10;BF20;BF30;BF40;BF50;BF60;BFGSL;BFGLS;TSLS05;TSSL05;ZTKMI;ZTUMI;VPGPM;VPMB;VPWB;VPZB;VGLS;VWLS;VWSL;BFWLS;BFWSL;eor
         2932;20210928;    1.5;    1.5;    1.9;   17.2;   17.4;   17.7;   17.2;   16.6;    0;   77;   58;   82;   84;   82;   79;   77;   78;   16.8;   17.2;    0;    0;    1.4;    1.4;    1.4;    1.4;    1.5;    1.4;    1.4;  100;   99;eor                                                            
         2932;20210929;    1.1;    1.2;    2.2;   14.4;   15.1;   16.2;   17.0;   16.6;    0;   74;   59;   81;   84;   82;   79;   76;   77;   14.2;   14.4;    0;    0;    1.4;    1.4;    1.4;    1.4;    1.1;    1.4;    1.4;   99;   99;eor                                                            
         2932;20210930;    1.1;    1.5;    1.9;   12.3;   12.9;   14.2;   16.4;   16.6;    0;   70;   60;   79;   83;   82;   79;   76;   75;   12.2;   12.2;    0;    0;    2.1;    2.0;    2.0;    2.0;    1.1;    1.3;    1.5;   97;   98;eor                                                            
         2932;20211001;    1.4;    1.8;    2.5;   13.8;   13.8;   14.2;   15.7;   16.5;    0;   66;   59;   79;   83;   82;   79;   75;   74;   13.5;   13.7;    0;    0;    2.1;    2.4;    2.4;    2.4;    1.3;    1.1;    1.4;   96;   97;eor                                                            
         2932;20211002;    1.5;    2.0;    3.0;   15.7;   15.4;   15.2;   15.5;   16.3;    0;   62;   58;   77;   83;   81;   79;   73;   72;   15.5;   15.7;    0;    0;    2.3;    2.5;    2.5;    2.5;    1.4;    0.9;    1.2;   95;   96;eor                                                            
         2932;20211003;    1.6;    2.1;    2.7;   16.6;   16.4;   16.0;   15.7;   16.2;    0;   58;   57;   77;   82;   81;   79;   72;   70;   16.8;   16.6;    0;    0;    3.0;    2.8;    2.8;    2.8;    1.5;    0.9;    1.2;   93;   95;eor                                                            
         2932;20211004;    0.6;    0.6;    0.6;   14.8;   15.3;   15.8;   16.0;   16.1;    0;   58;   57;   76;   82;   81;   79;   72;   70;   14.7;   14.8;    0;    0;    0.8;    0.6;    0.6;    0.6;    0.6;    0.6;    0.6;   93;   95;eor                                                            
         2932;20211005;    0.6;    0.6;    0.3;   13.0;   13.5;   14.4;   15.7;   16.0;    0;   86;   62;   75;   82;   81;   78;   77;   79;   12.7;   12.9;    0;    0;    0.7;    0.4;    0.4;    0.4;    0.6;    0.4;    0.4;  103;  101;eor                                                            
         2932;20211006;    0.9;    1.1;    1.6;   12.2;   12.7;   13.6;   15.2;   15.9;    0;   81;   64;   75;   81;   81;   78;   77;   78;   12.0;   12.1;    0;    0;    1.5;    1.4;    1.4;    1.4;    0.9;    1.4;    1.4;  101;  100;eor                                                            
         2932;20211007;    0.8;    1.0;    1.6;   12.6;   12.6;   13.1;   14.7;   15.8;    0;   77;   65;   74;   81;   80;   78;   76;   77;   13.0;   12.5;    0;    0;    1.2;    1.3;    1.2;    1.3;    0.8;    0.9;    1.0;  100;   99;eor                                                            
         2932;20211008;    0.6;    0.7;    1.2;   11.7;   12.2;   13.0;   14.5;   15.6;    0;   75;   66;   74;   80;   80;   78;   76;   76;   12.0;   11.6;    0;    0;    1.0;    0.9;    0.9;    0.9;    0.6;    0.5;    0.7;   99;   98;eor                                                            
         2932;20211009;    0.9;    1.1;    2.0;   10.3;   10.8;   11.9;   14.1;   15.4;    0;   72;   66;   73;   80;   80;   78;   75;   75;   10.0;    9.7;    0;    0;    1.3;    1.5;    1.5;    1.5;    0.8;    0.7;    0.9;   98;   98;eor                                                            
         2932;20211010;    0.8;    1.0;    1.8;   10.1;   10.5;   11.4;   13.6;   15.2;    0;   70;   65;   73;   80;   80;   78;   74;   74;   10.0;   10.0;    0;    0;    1.1;    1.2;    1.2;    1.2;    0.8;    0.5;    0.7;   97;   97;eor                                                            
         2932;20211011;    0.7;    0.7;    0.8;    9.1;    9.7;   10.9;   13.2;   15.0;    0;   75;   66;   73;   79;   80;   78;   75;   76;    9.2;    9.1;    0;    0;    0.7;    0.5;    0.5;    0.5;    0.7;    0.5;    0.5;  100;   99;eor                                                            
         2932;20211012;    0.9;    0.9;    0.5;    8.9;    9.4;   10.5;   12.8;   14.7;    0;   84;   68;   72;   79;   79;   78;   77;   78;    8.5;    8.8;    0;    0;    0.7;    0.6;    0.6;    0.6;    0.9;    0.6;    0.6;  104;  101;eor                                                            
         2932;20211013;    0.7;    0.8;    1.3;    9.1;    9.3;   10.1;   12.4;   14.5;    0;   81;   69;   72;   79;   79;   78;   76;   78;    8.7;    9.0;    0;    0;    0.9;    1.1;    1.1;    1.1;    0.7;    1.1;    1.1;  102;  101;eor                                                            
         2932;20211014;    1.0;    1.0;    0.4;   10.4;   10.4;   10.7;   12.2;   14.2;    0;   90;   72;   72;   78;   79;   78;   78;   81;   10.2;   10.3;    0;    0;    0.8;    0.6;    0.6;    0.6;    1.0;    0.6;    0.6;  107;  103;eor                                                            
         2932;20211015;    0.6;    0.6;    0.3;    9.7;   10.2;   11.0;   12.2;   14.0;    0;   87;   73;   73;   78;   79;   78;   78;   80;    9.3;    9.7;    0;    0;    1.0;    0.8;    0.8;    0.8;    0.6;    0.8;    0.8;  105;  103;eor                                                            
         2932;20211016;    0.4;    0.5;    0.9;    8.3;    8.6;    9.6;   12.0;   13.8;    0;   85;   74;   73;   78;   79;   78;   78;   80;    8.0;    8.2;    0;    0;    0.7;    0.6;    0.6;    0.6;    0.4;    0.6;    0.6;  104;  102;eor                                                            
         2932;20211017;    0.6;    0.7;    1.0;    9.2;    9.4;    9.9;   11.7;   13.6;    0;   82;   74;   73;   77;   79;   77;   77;   79;    8.9;    9.2;    0;    0;    0.9;    0.9;    0.9;    0.9;    0.6;    0.7;    0.8;  103;  102;eor                                                            
         2932;20211018;    0.9;    1.1;    1.7;   10.4;   10.3;   10.5;   11.6;   13.5;    0;   79;   73;   73;   77;   78;   77;   76;   78;   10.6;   10.3;    0;    0;    1.2;    1.5;    1.5;    1.5;    0.9;    0.9;    1.1;  102;  101;eor                                                            
         2932;20211019;    0.8;    1.0;    1.0;   11.3;   11.1;   11.0;   11.7;   13.3;    0;   77;   73;   73;   77;   78;   77;   76;   77;   11.7;   11.2;    0;    0;    1.4;    1.3;    1.3;    1.3;    0.7;    0.6;    0.8;  100;  100;eor                                                            
         2932;20211020;    1.2;    1.5;    1.9;   13.9;   13.4;   12.5;   12.0;   13.2;    0;   73;   72;   73;   77;   78;   77;   75;   76;   13.9;   13.9;    0;    0;    2.2;    2.1;    2.1;    2.1;    1.1;    0.9;    1.1;   99;   99;eor                                                            
         2932;20211021;    2.1;    2.1;    1.6;   12.2;   12.7;   13.0;   12.6;   13.1;    0;   76;   70;   73;   76;   78;   77;   75;   76;   12.1;   12.1;    0;    0;    2.4;    2.1;    2.1;    2.1;    2.1;    2.1;    2.1;  100;  100;eor                                                            
         2932;20211022;    0.9;    0.9;    1.1;    7.4;    8.4;   10.1;   12.4;   13.2;    0;   75;   70;   73;   76;   78;   77;   75;   75;    7.2;    7.4;    0;    0;    1.4;    1.2;    1.2;    1.2;    0.9;    0.9;    0.9;   99;  100;eor                                                            
         2932;20211023;    0.4;    0.5;    0.8;    7.1;    7.7;    8.9;   11.6;   13.2;    0;   73;   70;   73;   76;   77;   77;   74;   75;    6.8;    7.0;    0;    0;    0.8;    0.8;    0.7;    0.8;    0.4;    0.3;    0.4;   98;   99;eor                                                            
         2932;20211024;    0.6;    0.8;    1.4;    7.4;    7.8;    8.7;   11.1;   13.0;    0;   72;   70;   72;   76;   77;   77;   74;   74;    7.2;    7.2;    0;    0;    0.8;    1.0;    1.0;    1.0;    0.6;    0.4;    0.5;   98;   99;eor                                                            
         2932;20211025;    0.6;    0.8;    1.0;    7.9;    8.1;    8.7;   10.7;   12.8;    0;   70;   69;   72;   76;   77;   77;   73;   73;    7.7;    7.8;    0;    0;    1.0;    1.1;    1.0;    1.1;    0.6;    0.4;    0.5;   97;   98;eor                                                            
         2932;20211026;    0.5;    0.7;    1.1;    9.3;    9.2;    9.4;   10.6;   12.6;    0;   68;   69;   72;   76;   77;   77;   73;   73;    9.1;    9.2;    0;    0;    1.0;    1.0;    0.9;    1.0;    0.5;    0.4;    0.5;   96;   98;eor                                                            
         2932;20211027;    0.5;    0.6;    0.9;    9.6;    9.7;    9.8;   10.7;   12.5;    0;   67;   68;   72;   75;   77;   77;   73;   72;    9.5;    9.6;    0;    0;    1.0;    0.8;    0.8;    0.8;    0.5;    0.3;    0.4;   96;   98;eor                                                            
         2932;20211028;    0.6;    0.8;    1.8;    9.9;   10.0;   10.1;   10.8;   12.3;    0;   66;   67;   72;   75;   77;   76;   72;   72;    9.8;    9.9;    0;    0;    0.8;    1.1;    1.0;    1.1;    0.6;    0.4;    0.5;   95;   97;eor                                                            
         2932;20211029;    0.7;    0.9;    1.8;    9.3;    9.5;    9.9;   10.9;   12.2;    0;   64;   67;   72;   75;   77;   76;   72;   71;    9.2;    9.2;    0;    0;    0.9;    1.1;    1.1;    1.1;    0.6;    0.4;    0.5;   94;   97;eor                                                            
         2932;20211030;    0.8;    1.1;    1.4;    9.6;    9.7;    9.9;   10.9;   12.2;    0;   62;   66;   71;   75;   76;   76;   71;   70;    9.8;    9.6;    0;    0;    1.2;    1.4;    1.4;    1.4;    0.8;    0.5;    0.6;   93;   96;eor                                                            
         2932;20211031;    1.0;    1.3;    1.7;   11.8;   11.5;   11.0;   11.0;   12.1;    0;   60;   65;   71;   75;   76;   76;   70;   69;   12.0;   11.8;    0;    0;    1.4;    1.7;    1.6;    1.7;    0.9;    0.5;    0.7;   93;   96;eor                                                            
         2932;20211101;    0.8;    0.8;    0.4;   10.1;   10.4;   10.9;   11.3;   12.1;    0;   62;   64;   71;   75;   76;   76;   71;   69;   10.0;   10.1;    0;    0;    0.9;    0.8;    0.7;    0.8;    0.8;    0.7;    0.7;   93;   96;eor                                                            
         2932;20211102;    0.5;    0.6;    0.9;    9.4;    9.7;   10.2;   11.2;   12.1;    0;   61;   63;   71;   74;   76;   76;   70;   69;    9.1;    9.4;    0;    0;    0.7;    0.9;    0.8;    0.9;    0.5;    0.3;    0.4;   93;   96;eor                                                            
         2932;20211103;    0.6;    0.7;    0.9;    9.1;    9.3;    9.8;   11.0;   12.1;    0;   60;   63;   70;   74;   76;   76;   70;   68;    8.8;    9.0;    0;    0;    0.6;    0.9;    0.8;    0.9;    0.5;    0.4;    0.4;   92;   96;eor                                                            
         2932;20211104;    0.1;    0.1;    0.0;    7.4;    8.0;    9.0;   10.8;   12.1;    0;  110;  114;  109;   92;   76;   76;   96;  113;    7.1;    7.3;    0;    0;    0.3;    0.1;    0.1;    0.1;    0.1;    0.1;    0.1;  136;  119;eor                                                            
         2932;20211105;    0.6;    0.6;    0.2;    7.2;    7.6;    8.3;   10.2;   11.9;    0;  110;  114;  112;  103;   83;   76;  100;  119;    7.1;    7.2;    0;    0;    0.5;    0.3;    0.3;    0.3;    0.6;    0.3;    0.3;  137;  119;eor                                                            
         2932;20211106;    0.7;    0.7;    0.9;    7.5;    7.7;    8.3;   10.0;   11.8;    0;  104;  108;  109;  105;   91;   77;   99;  116;    7.2;    7.5;    0;    0;    0.8;    1.0;    1.0;    1.0;    0.7;    0.9;    1.0;  129;  114;eor                                                            
         2932;20211107;    0.7;    0.7;    0.5;    6.7;    7.1;    8.0;    9.8;   11.6;    0;  104;  104;  106;  104;   96;   79;   99;  112;    6.4;    6.7;    0;    0;    1.1;    0.8;    0.8;    0.8;    0.7;    0.8;    0.8;  122;  111;eor                                                            
         2932;20211108;    0.5;    0.5;    0.5;    6.7;    7.0;    7.6;    9.6;   11.5;    0;  102;  103;  103;  103;   98;   81;   98;  109;    6.5;    6.7;    0;    0;    0.7;    0.7;    0.6;    0.7;    0.5;    0.6;    0.6;  115;  108;eor                                                            
         2932;20211109;    0.6;    0.6;    0.9;    7.5;    7.8;    8.1;    9.4;   11.3;    0;  101;  103;  103;  102;   96;   83;   98;  106;    7.3;    7.5;    0;    0;    0.4;    0.7;    0.7;    0.7;    0.6;    0.7;    0.7;  110;  105;eor                                                            
         2932;20211110;    0.4;    0.4;    0.7;    5.4;    5.9;    7.0;    9.3;   11.2;    0;  100;  102;  102;  101;   95;   84;   97;  104;    5.0;    5.4;    0;    0;    0.3;    0.5;    0.5;    0.5;    0.4;    0.4;    0.5;  107;  103;eor                                                            
         2932;20211111;    0.3;    0.3;    0.6;    5.1;    5.6;    6.6;    8.9;   11.0;    0;   99;  101;  102;  101;   94;   85;   97;  102;    4.9;    5.1;    0;    0;    0.1;    0.4;    0.4;    0.4;    0.3;    0.3;    0.3;  104;  102;eor                                                            
         2932;20211112;    0.1;    0.1;    0.0;    4.0;    4.7;    6.0;    8.6;   10.9;    0;   99;  101;  102;  100;   94;   85;   97;  102;    3.7;    4.0;    0;    0;    0.2;    0.1;    0.1;    0.1;    0.1;    0.1;    0.1;  103;  102;eor                                                            
         2932;20211113;    0.6;    0.6;    0.6;    5.5;    5.5;    5.9;    8.2;   10.7;    0;   98;  100;  101;   99;   94;   86;   96;  101;    5.3;    5.5;    0;    0;    0.4;    0.6;    0.6;    0.6;    0.6;    0.5;    0.5;  103;  102;eor                                                            
         2932;20211114;    0.2;    0.2;    0.2;    6.5;    6.6;    6.9;    8.2;   10.5;    0;   97;  100;  101;   99;   93;   86;   96;  101;    6.4;    6.5;    0;    0;    0.4;    0.3;    0.2;    0.3;    0.2;    0.2;    0.2;  102;  101;eor                                                            
         2932;20211115;    0.2;    0.2;    0.3;    5.1;    5.6;    6.5;    8.2;   10.3;    0;   97;  100;  101;   98;   93;   86;   96;  100;    4.9;    5.1;    0;    0;    0.5;    0.3;    0.3;    0.3;    0.2;    0.2;    0.2;  102;  101;eor                                                            
         2932;20211116;    0.1;    0.1;    0.2;    4.5;    4.9;    5.8;    8.0;   10.2;    0;   97;   99;  100;   98;   93;   86;   96;  100;    4.3;    4.5;    0;    0;    0.3;    0.1;    0.1;    0.1;    0.1;    0.1;    0.1;  102;  101;eor                                                            
         2932;20211117;    0.2;    0.2;    0.4;    4.7;    5.1;    5.8;    7.8;   10.1;    0;   96;   99;  100;   98;   93;   87;   95;  100;    4.5;    4.7;    0;    0;    0.6;    0.3;    0.3;    0.3;    0.2;    0.2;    0.3;  101;  101;eor                                                            
         2932;20211118;    0.6;    0.6;    0.6;    6.1;    6.1;    6.1;    7.7;    9.9;    0;   95;   98;   99;   97;   93;   87;   95;   99;    6.0;    6.1;    0;    0;    0.8;    0.9;    0.9;    0.9;    0.5;    0.5;    0.6;  100;  100;eor                                                            
         2932;20211119;    0.4;    0.4;    0.3;    7.8;    7.6;    7.3;    7.8;    9.8;    0;   94;   97;   99;   97;   93;   87;   94;   98;    7.8;    7.9;    0;    0;    0.9;    0.7;    0.7;    0.7;    0.4;    0.4;    0.4;  100;  100;eor                                                            
         2932;20211120;    0.4;    0.5;    0.6;    8.0;    8.0;    8.0;    8.2;    9.7;    0;   93;   97;   98;   97;   92;   87;   94;   97;    7.9;    8.0;    0;    0;    1.0;    0.7;    0.7;    0.7;    0.4;    0.3;    0.4;   99;  100;eor                                                            
         2932;20211121;    0.3;    0.3;    0.1;    6.5;    6.8;    7.4;    8.4;    9.7;    0;   93;   96;   98;   96;   92;   87;   94;   97;    6.3;    6.5;    0;    0;    0.5;    0.4;    0.4;    0.4;    0.3;    0.2;    0.3;   98;  100;eor                                                            
         2932;20211122;    0.2;    0.3;    0.5;    4.6;    5.4;    6.6;    8.2;    9.7;    0;   92;   96;   98;   96;   92;   87;   93;   96;    4.3;    4.5;    0;    0;    0.3;    0.4;    0.3;    0.4;    0.2;    0.2;    0.2;   98;   99;eor                                                            
         2932;20211123;    0.1;    0.2;    0.2;    2.8;    3.4;    4.8;    7.8;    9.7;    0;   92;   96;   97;   96;   92;   87;   93;   96;    2.5;    2.7;    0;    0;    0.3;    0.2;    0.2;    0.2;    0.1;    0.1;    0.1;   98;   99;eor                                                            
         2932;20211124;    0.2;    0.2;    0.2;    5.0;    5.1;    5.5;    7.3;    9.5;    0;   92;   95;   97;   95;   92;   87;   93;   96;    4.9;    5.0;    0;    0;    0.4;    0.2;    0.2;    0.2;    0.2;    0.2;    0.2;   97;   99;eor                                                            
         2932;20211125;    0.2;    0.2;    0.3;    2.8;    3.5;    4.9;    7.2;    9.4;    0;   91;   95;   97;   95;   92;   87;   93;   95;    2.5;    2.7;    0;    0;    0.6;    0.3;    0.3;    0.3;    0.2;    0.2;    0.2;   97;   99;eor                                                            
         2932;20211126;    0.4;    0.4;    0.6;    2.5;    3.1;    4.2;    6.8;    9.2;    0;   90;   94;   96;   95;   92;   87;   92;   94;    2.3;    2.5;    0;    0;    0.5;    0.6;    0.6;    0.6;    0.4;    0.3;    0.4;   96;   99;eor                                                            
         2932;20211127;    0.4;    0.4;    0.2;    2.3;    2.8;    3.8;    6.5;    9.1;    0;   91;   94;   96;   95;   91;   87;   92;   94;    2.1;    2.2;    0;    0;    0.6;    0.4;    0.4;    0.4;    0.4;    0.4;    0.4;   96;   99;eor                                                            
         2932;20211128;    0.2;    0.2;    0.3;    1.5;    2.2;    3.4;    6.2;    8.9;    0;   91;   93;   95;   94;   91;   87;   92;   94;    1.3;    1.5;    0;    0;    0.1;    0.3;    0.3;    0.3;    0.2;    0.1;    0.2;   96;   99;eor                                                            
         2932;20211129;    0.2;    0.2;    0.3;    1.6;    2.1;    3.1;    5.8;    8.7;    0;   90;   93;   95;   94;   91;   87;   92;   94;    1.4;    1.6;    0;    0;    0.4;    0.3;    0.3;    0.3;    0.2;    0.2;    0.2;   96;   99;eor                                                            
         2932;20211130;    0.7;    0.7;    0.1;    2.4;    2.6;    3.3;    5.6;    8.5;    0;   91;   92;   95;   94;   91;   87;   92;   93;    2.3;    2.4;    0;    0;    0.8;    0.5;    0.5;    0.5;    0.7;    0.5;    0.5;   96;   99;eor                                                            
         2932;20211201;    1.1;    1.1;    0.6;    4.7;    4.5;    4.4;    5.6;    8.3;    0;  102;   96;   94;   93;   91;   87;   94;   97;    4.5;    4.6;    0;    0;    1.0;    0.7;    0.7;    0.7;    1.1;    0.7;    0.7;  101;  102;eor                                                            
         2932;20211202;    0.4;    0.4;    0.6;    2.8;    3.4;    4.4;    5.9;    8.1;    0;  101;   97;   94;   93;   91;   87;   94;   97;    2.5;    2.8;    0;    0;    0.6;    0.5;    0.5;    0.5;    0.4;    0.5;    0.5;  101;  102;eor                                                            
         2932;20211203;    0.4;    0.4;    0.5;    0.4;    1.2;    2.8;    5.6;    8.0;    0;   99;   96;   94;   93;   91;   87;   93;   96;   -0.1;    0.4;    0;    0;    0.5;    0.6;    0.6;    0.6;    0.3;    0.5;    0.6;  100;  101;eor                                                            
         2932;20211204;    0.4;    0.4;    0.2;    1.0;    1.4;    2.3;    5.1;    7.9;    0;   99;   96;   94;   93;   90;   87;   93;   96;    0.8;    0.9;    0;    0;    0.3;    0.3;    0.3;    0.3;    0.4;    0.3;    0.3;  101;  102;eor                                                            
         2932;20211205;    0.3;    0.3;    0.3;    2.7;    2.8;    3.1;    4.9;    7.8;    0;   98;   96;   94;   93;   90;   87;   93;   96;    2.6;    2.7;    0;    0;    0.3;    0.4;    0.4;    0.4;    0.3;    0.3;    0.4;  100;  102;eor                                                            
         2932;20211206;    0.2;    0.2;    0.2;    1.1;    1.7;    2.7;    5.0;    7.6;    0;  101;   96;   95;   93;   90;   87;   94;   97;    0.9;    1.1;    0;    0;    0.4;    0.1;    0.1;    0.1;    0.2;    0.1;    0.1;  102;  103;eor                                                            
         2932;20211207;    0.2;    0.2;    0.3;    0.8;    1.2;    2.2;    4.7;    7.5;    0;  100;   97;   95;   93;   90;   87;   93;   96;    0.6;    0.8;    0;    0;    0.3;    0.3;    0.3;    0.3;    0.2;    0.3;    0.3;  101;  102;eor                                                            
         2932;20211208;    0.2;    0.2;    0.2;    0.8;    1.2;    2.1;    4.5;    7.3;    0;  100;   97;   95;   93;   90;   87;   93;   96;    0.5;    0.8;    0;    0;    0.4;    0.3;    0.3;    0.3;    0.2;    0.3;    0.3;  101;  102;eor                                                            
         2932;20211209;    0.0;    0.0;    0.1;    0.5;    0.9;    1.8;    4.3;    7.2;    0;  100;   97;   95;   93;   90;   87;   94;   96;    0.3;    0.5;    0;    0;    0.3;    0.0;    0.0;    0.0;    0.0;    0.0;    0.0;  102;  102;eor                                                            
         2932;20211210;    0.1;    0.1;    0.3;    0.7;    1.0;    1.8;    4.1;    7.0;    0;   99;   97;   95;   93;   90;   87;   93;   96;    0.4;    0.6;    0;    0;    0.2;    0.2;    0.2;    0.2;    0.1;    0.2;    0.2;  101;  102;eor                                                            
         2932;20211211;    0.0;    0.0;    0.0;    0.2;    0.6;    1.6;    4.0;    6.8;    4;   99;   97;   95;   93;   90;   87;   93;   96;   -0.3;    0.2;    0;    2;    0.1;    0.0;    0.0;    0.0;    0.0;    0.0;    0.0;  101;  102;eor                                                            
         2932;20211212;    0.2;    0.2;    0.2;    0.1;    0.5;    1.4;    3.8;    6.7;    5;  102;  100;   95;   93;   90;   87;   94;   98;   -0.2;    0.1;    0;    3;    0.3;    0.2;    0.2;    0.2;    0.2;    0.2;    0.2;  104;  103;eor                                                            
         2932;20211213;    0.2;    0.2;    0.1;    3.3;    2.8;    2.4;    3.7;    6.5;    0;  106;  104;   99;   93;   90;   87;   96;  101;    3.3;    3.3;    0;    0;    0.2;    0.1;    0.2;    0.1;    0.2;    0.2;    0.2;  108;  105;eor                                                            
         2932;20211214;    0.2;    0.2;    0.2;    4.6;    4.4;    4.1;    4.2;    6.4;    0;  102;  103;  102;   93;   90;   87;   96;  101;    4.6;    4.6;    0;    0;    0.5;    0.2;    0.2;    0.2;    0.2;    0.2;    0.2;  106;  104;eor                                                            
         2932;20211215;    0.3;    0.3;    0.3;    5.5;    5.2;    4.7;    4.7;    6.4;    0;  101;  102;  101;   94;   90;   87;   96;  100;    5.5;    5.5;    0;    0;    0.4;    0.4;    0.4;    0.4;    0.3;    0.4;    0.4;  105;  103;eor                                                            
         2932;20211216;    0.1;    0.1;    0.0;    5.5;    5.5;    5.3;    5.2;    6.4;    0;  101;  102;  100;   94;   90;   87;   96;  100;    5.5;    5.5;    0;    0;    0.4;    0.2;    0.2;    0.2;    0.1;    0.2;    0.2;  105;  103;eor                                                            
         2932;20211217;    0.1;    0.1;    0.2;    3.3;    3.7;    4.3;    5.4;    6.5;    0;  101;  101;  100;   95;   91;   87;   96;  100;    3.2;    3.3;    0;    0;    0.2;    0.2;    0.2;    0.2;    0.1;    0.2;    0.2;  104;  103;eor                                                            
         2932;20211218;    0.2;    0.2;    0.0;    4.6;    4.6;    4.6;    5.3;    6.6;    0;  101;  101;   99;   95;   91;   87;   96;  100;    4.7;    4.7;    0;    0;    0.3;    0.1;    0.2;    0.1;    0.2;    0.2;    0.2;  105;  103;eor                                                            
         2932;20211219;    0.4;    0.4;    0.2;    4.8;    4.9;    5.0;    5.5;    6.7;    0;  100;  100;   99;   95;   91;   87;   95;   99;    4.7;    4.8;    0;    0;    0.7;    0.4;    0.4;    0.4;    0.4;    0.4;    0.4;  104;  103;eor                                                            
         2932;20211220;    0.2;    0.2;    0.3;    1.5;    2.3;    3.7;    5.4;    6.7;    0;   99;  100;   98;   95;   91;   87;   95;   99;    1.2;    1.5;    0;    0;    0.0;    0.3;    0.3;    0.3;    0.2;    0.3;    0.3;  104;  102;eor                                                            
         2932;20211221;    0.0;    0.0;    0.1;    0.4;    1.0;    2.4;    5.0;    6.7;    2;   99;  100;   98;   95;   91;   87;   95;   99;    0.0;    0.3;    0;    1;    0.1;    0.1;    0.1;    0.1;    0.0;    0.0;    0.1;  103;  102;eor                                                            
         2932;20211222;    0.1;    0.1;    0.3;    0.2;    0.8;    1.8;    4.5;    6.7;    0;   99;   99;   98;   95;   91;   87;   95;   98;   -0.4;    0.2;    0;    0;    0.0;    0.1;    0.1;    0.1;    0.1;    0.1;    0.1;  103;  102;eor                                                            
         2932;20211223;    0.3;    0.3;    0.4;    0.0;    0.5;    1.5;    4.1;    6.6;    5;   98;   99;   98;   95;   91;   87;   95;   98;   -0.4;   -0.2;    0;    1;    0.7;    0.3;    0.3;    0.3;    0.3;    0.3;    0.3;  102;  102;eor                                                            
         2932;20211224;    0.9;    0.9;    0.4;    2.7;    2.5;    2.4;    3.9;    6.4;    0;  109;  112;  107;  103;   91;   87;  102;  110;    2.5;    2.8;    0;    0;    0.4;    0.4;    0.6;    0.4;    0.9;    0.6;    0.6;  114;  109;eor                                                            
         2932;20211225;    0.0;    0.0;    0.2;    0.6;    1.1;    2.2;    4.0;    6.3;    0;  105;  108;  107;  105;   97;   88;  102;  109;    0.2;    0.5;    0;    0;    0.2;    0.0;    0.0;    0.0;    0.0;    0.0;    0.0;  113;  108;eor                                                            
         2932;20211226;    0.0;    0.0;    0.2;   -0.3;    0.4;    1.5;    3.8;    6.2;    6;  102;  105;  106;  105;  102;   89;  101;  107;   -1.3;   -0.4;    0;    0;    0.0;    0.0;    0.0;    0.0;    0.0;    0.0;    0.0;  110;  107;eor                                                            
         2932;20211227;    0.2;    0.2;    0.2;   -0.2;    0.2;    1.2;    3.5;    6.0;   10;  103;  102;  104;  104;  102;   92;  101;  106;   -0.6;   -0.2;    0;    2;    0.3;    0.1;    0.2;    0.1;    0.2;    0.2;    0.2;  109;  106;eor                                                            
         2932;20211228;    0.4;    0.4;    0.4;    0.1;    0.3;    1.1;    3.3;    5.9;    8;  105;  104;  104;  104;  103;   95;  102;  107;    0.2;    0.0;    0;    7;    0.5;    0.4;    0.5;    0.4;    0.4;    0.5;    0.5;  109;  106;eor                                                            
         2932;20211229;    0.2;    0.2;    0.2;    3.4;    2.9;    2.3;    3.3;    5.8;    0;  103;  103;  104;  104;  103;   98;  102;  106;    1.8;    3.4;    0;    0;    0.3;    0.2;    0.2;    0.2;    0.2;    0.2;    0.2;  108;  106;eor                                                            
         2932;20211230;    0.6;    0.6;    0.5;    7.6;    6.5;    4.8;    3.8;    5.6;    0;  102;  103;  104;  104;  102;   97;  102;  105;    7.6;    7.6;    0;    0;    0.8;    0.5;    0.5;    0.5;    0.6;    0.5;    0.5;  106;  104;eor                                                            
         2932;20211231;    0.8;    0.8;    0.8;    9.8;    9.0;    7.4;    4.9;    5.6;    0;  100;  102;  103;  103;  102;   96;  101;  104;    9.7;    9.8;    0;    0;    1.3;    1.2;    1.2;    1.2;    0.8;    1.1;    1.2;  104;  103;eor                                                            
         2932;20220101;    0.6;    0.7;    0.6;    9.1;    8.8;    8.0;    5.9;    5.8;    0;   98;  101;  103;  103;  101;   96;  100;  103;    8.9;    9.1;    0;    0;    0.9;    0.7;    0.7;    0.7;    0.6;    0.6;    0.7;  103;  102;eor                                                            
         2932;20220102;    0.5;    0.6;    0.7;    7.2;    7.2;    7.1;    6.4;    6.1;    0;   97;  101;  103;  103;  101;   96;  100;  102;    7.1;    7.2;    0;    0;    1.1;    0.6;    0.7;    0.6;    0.5;    0.5;    0.6;  102;  101;eor                                                            
         2932;20220103;    1.1;    1.1;    0.6;    7.1;    7.1;    7.0;    6.5;    6.3;    0;  100;  100;  102;  102;  100;   95;  100;  102;    6.9;    7.1;    0;    0;    1.0;    0.8;    0.9;    0.8;    1.1;    0.9;    0.9;  102;  102;eor                                                            
         2932;20220104;    0.3;    0.3;    0.2;    6.2;    6.4;    6.6;    6.6;    6.6;    0;  109;  110;  107;  105;  102;   97;  105;  110;    6.1;    6.2;    0;    0;    0.4;    0.2;    0.4;    0.2;    0.3;    0.3;    0.4;  111;  107;eor                                                            
